name,owner,stars,status,description,topics,tags
obsidian-gamified-tasks,dromse,74,200," Gamify your task management with rewards system, craft your tasks by tags.",habit-tracking;obsidian-plugin;productivity;task-manager;habit-tracker,productivity
obsidian-Dictionary-translator,grover572,20,200,我可以帮助你翻译单词或句子，听新单词或句子的录音，甚至录下自己的发音，以内部链接的形式保存到你的笔记中。,obsidian-plugin;translator;word-cards,other
obsidian-vconsole,zhouhua,22,200,Integrate vConsole for developers to facilitate the debugging of mobile plugins.,,other
external-links,jivimberg,7,200,,,other
target-word-count,twofive-labs,3,200,Target Word Count Plugin for Obsidian,,other
obsidian-am,cloud-atlas-ai,19,200,Interoperability between Obsidian and Amazing Marvin,,other
cluster,lorens-osman-dev,13,200,Cluster plugin mainly designed to simplify the process of note clustering on mobile devices and work well on PCs ether,,note-taking
IMDb-Obsidian,aaachen,13,200,A simple plugin for syncing movies from IMDb to Obsidian,,integration
obsidian-dailyPrompt,Erl-koenig,5,200,,,other
obsidian-custom-icons,RavenHogWarts,17,200,Custom Icons,,other
update-time-updater,muratagawa,4,200,Obsidian plugin to update the 'update time' element when saving or manually.,,other
markpilot,taichimaeda,14,200,AI-powered inline completions and chat view for Obsidian,,other
hierarchical-outgoing-links,jasonmotylinski,15,200,Obsidian.md plugin which displays outgoing links as a hierarchy,obsidian-md;obsidian-plugin,other
obsidian-create-note-list,andrewheekin,6,200,,,other
obsidian-alias-picker,rostunic,4,200,,,other
obsidian-fontsource,fontsource,14,200,A plugin to load custom fonts from Fontsource into Obsidian.,,other
obsidian-static-site-export,yy4382,26,200,"Export specific notes to general md for static site generation, such as Hexo, Hugo, or Astro",,note-taking
obsidian-enhanced-copy,Mara-Li,26,200,"A obsidian plugin that allows to copy in markdown in reading view or canvas read-only view, creating profile and transform the text during copy.",canvas;copy;obsidian;plugin;reading-view,note-taking
obsidian_ink,daledesilva,918,200,,,other
obsidian-sync-config-folder-to-common-folder,codeonquer,5,200,,,other
obsidian-ai-templater,TfTHacker,54,200,Extends Templater with AI Chat commands using the OpenAI Client Library,obsidian;obsidian-md;obsidian-plugin;openai-api,other
dust-obsidian-calendar,a-nano-dust,81,200,obsidian 日历插件,,other
obsidian-blogger,privet-kitty,7,200,A plugin for publishing Obsidian documents to Blogger.,,other
notes-to-strapi-export-article-ai,CinquinAndy,13,200,"[prod] - 🚀 Strapi Exporter: Supercharge Your Obsidian-to-Strapi Workflow, export an obsidian notes directly to your Strapi API",js;obsidian-plugin;strapi;ts;ai,integration;note-taking
obsidian-mindmap,OneCalmCloud,13,200,An Obsidian plugin for creating Mindmaps.,,other
outline-converter,masaki39,8,200,Convert outline to continuous text.,,other
obsidian-universal-renderer,dgudim,24,200,"Obsidian plugin to render latex, dot, blockdiag, ditaa and other graphs",asciidoc;blockdiag;ditaa;graphviz;graphviz-dot,other
obsidian-canvas2document,slnsys,48,200,Plugin for Obsidian to convert a complete Canvas to a long form document,obsidian;obsidian-canvas;obsidian-plugin;obsidian-md;longform,other
letterboxd-for-obsidian,Fleker,11,200,Syncing my Letterboxd diary to Obsidian,,integration
obsidian-bitcoin-block-stamp,sfr0xyz,2,200,Stamp your Obsidian notes with the current Bitcoin block.,bitcoin;moscow-time;obsidian;obsidian-md;obsidian-plugin,note-taking
obsidian-slides-extended,ebullient,171,200,Create markdown-based reveal.js presentations in Obsidian,,note-taking
my_anime_list_text_exporter,Xmoncoco,4,200,a plugin who create an obsidian page for an anime with the data from my anime list.,,other
coco-askai,yamfeel,8,200,"CoCo-AskAI is an Obsidian plugin that enables AI-powered note assistance, enhancing the writing experience with customizable functions.",,note-taking
obsidian-kv,Darren-project,7,200,Adds a key-value store to Obsidian. Use it to store and retrieve key-value pairs in your vault.,,other
obsidian-personal-os,GengAd,30,200,,,other
task-processing-extension,odayou,5,200,,,other
obsidian-calendar-event-sync,stephendolan,7,200,Set the title of your note to the current event,,note-taking
obsidian-painter,KraXen72,39,200,paint text different colors,,other
obsidian-random-names,palfrey,1,200,Add random names to Obsidian notes (mostly for RPGs),obsidian;rpg,note-taking
obsidian-note-splitter,decaf-dev,19,200,Split a note into individual notes based on a delimiter,obsidian-md;obsidian-plugin;note-splitter;notes-tool,note-taking
obsidian-bearings,jeetsukumaran,24,200,An Obsidian plugin providing dynamically scoped tree views of multidimensional semantic and logcal archictectures of your vault.,,other
obsidian-image-search,razeghi71,4,200,Obsidian Image Search Using google API,,integration
obsidian-lava-vtt-uploader,lavaforge,0,200,Upload your images from Obsidian to Lava VTT,,other
obsidian-outline-tasklist-plugin,alexandrerbb,1,200,A simple Obsidian plugin to convert a note's outline to a task list,obsidian;obsidian-plugin,note-taking;productivity
obsidian-systemsculpt-ai,SystemSculpt,142,200,"Enhance your Obsidian App experience with AI-powered tools for note-taking, task management, and much, MUCH more.",,note-taking;productivity
obsidian-hash,zigahertz,0,200,Obsidian plugin for inserting a cryptographically strong pseudorandom hash.,,other
simple-citations,masaki39,11,200,Add & update simple literature notes from Zotero.,,note-taking
obsidian-custom-new-file-name,homu-konamilk,2,200,,,other
obsidian-bookmarks-caller,namikaze-40p,8,200,This is an Obsidian plugin which can easily open bookmarks.,,other
obsidian-ai-writer-plugin,Donovan-Ye,14,200,A plugin for Obsidian that uses AI to help you write better and faster.,,other
LinkMagic,AndyReifman,9,200,,,other
obsidian-location-plugin,aaronczichon,8,200,Render a mapbox location image based on provided coordinates,obsidian;obsidian-plugin,other
obsidian-tab-navigator,o02c,6,200,obsidian-tab-switcher,,other
obsidian-day-one-importer,MarcDonald,21,200,Easily convert your Day One journals into Obsidian markdown.,obsidian;obsidian-plugin,note-taking
obsidian-draft-indicator-plugin,beardicus,5,200,Show draft status with ✎ icons in the Obsidian file explorer.,obsidian-plugin,other
obsidian-azure-devops-linker,srz2,1,200,This is a plugin to the Obsidian software which adds a quick amendment to a user's note to their configured Jira instance for references to Azure DevOps and internal info pages,,note-taking
obsidian-ai-chat,arenasys,12,200,,,other
obsidian-local-llm-helper,manimohans,33,200,,,other
obsidian-text2audio,luhaifeng666,19,200,Convert text to audio.,,other
obsidian-ruby-wasm-plugin,geeknees,7,200,Obsidian RubyWasm Plugin,obsidian;ruby;wasm,other
obsidian-tinychart,alincoop,43,200,Dead simple ASCII charts for Obsidian.,,other
checkbox-sounds-plugin,yasd251,8,200,Adds a nice completion sound for checkboxes when ticked in Obsidian,,other
obsidian-zettelkasten-navigation,PKM-er,60,200,This plugin provides 2 customViews for navigating a zettelkasten using Luhmann-style IDs and key word indexes.,,other
obsidian-canvasblocks,Kay607,30,200,,canvas,other
obsidian-timekeep,jacobtread,52,200,Obsidian task time tracking,,productivity
ObsidianSelectWord,ConnorEspino,1,200,,,other
obsidian-notechain-plugin,zigholding,24,200,"Package my frequently used tools, highly personal plugins.",,other
obsidian-folder-periodic-notes,andrewheekin,9,200,,,other
s3agle,turnercore,21,200,,,other
obsidian-plugin,mark-when,344,200,Markwhen obsidian plugin,,other
obsidian-canvas-pan,nathonius,5,200,,,other
weekly-review-notes-linker,AdityaKhowalGithub,0,200,,,other
advanced-canvas-filter,CHex0K,4,200,,,other
obsidian-future-dates,slonoed,1,200,,,other
obsidian-gdscript,RobTheFiveNine,23,200,Adds live GDScript syntax highlighting to code blocks in the Obsidian editor.,,other
Obsidian-Fuzzy-Note-Creator,HaloGamer33,3,200,An Obisidan plugin for quickly creating notes with the help of a fuzzy finder. Now with templates!,,note-taking
obsidian-bibtex-manager,akopdev,80,200,"Create literature notes in Obsidian from BibTeX entries, display formatted reference lists, and instantly generate citations.",bibtex;obsidian;reference-manager,note-taking
MostUsed,levi-ivel,7,200,Obsidian plugin that shows your top 100 most used words from all your notes.,obsidian-md;obsidian-plugin,note-taking
obsidian-vault-explorer,decaf-dev,179,200,Explore your Obsidian vault in visual format,obsidian-md;obsidian-plugin;explore;explorer;svelte,other
obsidian-jump,LifeFi,5,200,,,other
ObsidianTimesheet,vkostyanetsky,4,200,Timesheet generator plugin for Obsidian,obsidian-plugin;time-tracker,other
obsidian-list-outline-helper,triangular-sneaky,2,200,Obsidian plugin to select the current outline,,other
query-json,Rooyca,14,200,"Read, query and work with JSON inside Obsidian.",json;obsidian;obsidian-md;obsidian-plugin;plugin,other
voicenotes-sync,mysticcoders,71,200,A plugin for Obsidian to sync with the VoiceNotes.com service,,integration;note-taking
legifrance-integration,carnetdethese,6,200,Intégration de l'API Légifrance dans Obsidian.md,,integration
obsidian-github-copilot,Pierrad,294,200,A bridge between Obsidian and Github Copilot,ai;completion;copilot;github;github-copilot,other
toggle-rtl-obsidian-plugin,YoniA,0,200,An Obsidian plugin to toggle RTL mode by command action or ribbon action,,other
obsidian-update-time,dsebastien,13,200,Obsidian plugin that updates front matter to include creation and last update times,obsidian;obsidian-md;obsidian-plugin,other
solo-toolkit,alexkurowski,53,200,,,other
obsidian-plugin-interactivity,ichichikin,25,200,"Interactivity lets you run local shell commands and scripts directly within your Obsidian notes, providing the output alongside your written content. Use your favorite tools like Python, Node.js, Java, Perl, PHP, bash, or any other REPLs.",obsidian;obsidian-md;obsidian-plugin;python;repl,note-taking
obsidian-heti,moeyua,15,200,,,other
obsidian-to-stashpad,stashpad,5,200,The Stashpad Docs plugin for Obsidian.,,other
obsidian-smart-gantt,nhannht,31,200,,,other
obsidian-tw-task-wiki,SntTGR,30,200,Small and simple task manager widget for obsidian and powered by taskwarrior.,obsidian;obsidian-md;task-manager;taskwarrior;wiki,productivity
notes2tweets-obsidian,Tej-Sharma,1,200,Generate and schedule tweets automatically from your notes on Obsidian,,note-taking
obsidian-note-definitions,dominiclet,161,200,Obsidian plugin for seamless viewing of personal definitions,,other
mathlive-in-editor-mode,MizarZh,8,200,MathLive input in editor mode.,,other
obsidian-lineage,ycnmhd,168,200,Gingko-like interface in obsidian,gingko;obsidian;obsidian-plugin,other
obsidian-settings-management,xhuajin,26,200,"Manage settings options, including show enabled/disabled plugins and css, grid layout, save current plugins/css enable config for quick enable/disable, etc.",,theme
laser-beam-for-obsidian,drbap,11,200,"Laser beam plugin for Obsidian. Laser reading lines for live preview, source and reading modes.",obsidian-plugin;reading-laser;laser-reading-line,other
obsidian-freeform,tmcw,100,200,An Obsidian plugin for freeform visualization and JavaScript code,obsidian;obsidian-plugin,other
smart-html-select-plugin,IsaiaScope,3,200,An Obsidian plugin to insert a smart HTML select element into the editor,,other
obsidian-file-preview,xhuajin,25,200,Add file preview contents under file in file explorer.,,other
obsidian-regex-mark,Mara-Li,22,200,,,other
obsidian-focus-tracker,jeetsukumaran,5,200,,,other
header-counter,nancyel,0,200,,,other
obsidian-ii-quicker,wish5115,14,200,"The main feature of this plugin is to quickly insert common Markdown code and HTML code, including Sup, Sub, Audio, Video, Iframe, Left-Center-Right Alignment, Variables, Footnotes, Callout, Anchor Points, HTML Comments and so on.",,note-taking
stablock-sidekick,n21rl,0,200,Expand D&D statblocks in Obsidian.,obsidian-md;ttrpg,other
checkbox-time-tracker,udus122,7,200,Checkbox Time Tracker for Obsidian,,other
obsidian-noor,MKSherbini,8,200,,,other
obsidian-graph-banner,ras0q,60,200,An Obsidian plugin to display a relation graph view on the note header.,obsidian-md;obsidian-plugin,note-taking
obsidian-memos-sync,RyoJerryYu,54,200,"Syncing Memos to Obsidian daily note. Fully compatible with official Daily Notes plugin, Calendar plugin and Periodic Notes plugin.",memo;memos;obsidian-md;obsidian-plugin,integration;note-taking
obsidian-pin-enhancer,Sheeplet1,3,200,,,other
obsidian-link-to-verse,aygjiay,3,200,,,other
Obsidian-Templify,Quorafind,64,200,A releases repo for custom editable template in Obsidian.,,other
obsidian-ayanite,jemstelos,6,200,,,other
obsidian-docxer,Developer-Mike,71,200,🚀 Boost your productivity by previewing and converting Word files easily to markdown. ,obsidian;obsidian-md;obsidian-plugin;obsidian-plugins,note-taking;productivity
obsidian-the-queue,koljapluemer,40,200,"An Obsidian.md plugin randomly exposing you to your cards. Supports habits, to-dos, spaced repetition flashcards, iterative reading and more.",bookmarks;flashcards;habit-building;habit-tracking;obsidian-md,other
obsidian-folder-by-tags-distributor,RevoTale,11,200,Automatically group Obsidian notes into folder by tags specified in note.,,note-taking
obsidian-power-mode,zhouhua,37,200,POWER MODE!!!!,,other
rapid-ai,ahmed3developer,9,200,"AI Assistant for selected text and generating content with Markdown. Shortcuts and quick action buttons provide instant AI assistance. It provides a high availability API for unlimited Chat GPT request rates, so you can ensure smooth work for any workload.",,integration;note-taking
